TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Description,UpdatedBalance
33456,789122808,4-25-24 14:28,75.81,Payment,Loan Payment,7041.82
33457,789122808,4-25-24 18:28,357.56,Withdrawal,ATM Withdrawal,6684.26
33458,789122808,4-27-24 22:28,69.17,OnlineShopping,AliExpress,6615.09
33459,789122808,05-04-24 21:28,4850,IncomingTransfer,Salary,11465.09
33460,789122808,5-13-24 19:28,23.08,Withdrawal,ATM Withdrawal,11442.01
33461,789122808,5-14-24 13:28,308.93,Return,Target Return,11750.94
33462,789122808,5-14-24 23:28,182.34,OnlineShopping,AliExpress,11568.6
33463,789122808,5-18-24 21:28,1500,Payment,Rent Payment,10068.6
33464,789122808,5-22-24 11:28,80.97,Deposit,Direct Deposit,10149.57
33465,789122808,5-24-24 14:28,85.05,Purchase,Travel,10064.52
33466,789122808,5-25-24 13:28,250.13,Withdrawal,Branch Withdrawal,9814.39
33467,789122808,5-30-24 18:28,91.57,Return,Store Return,9905.96
33468,789122808,5-31-24 9:28,238.56,Return,Etsy Return,10144.52
33469,789122808,06-03-24 21:28,4850,IncomingTransfer,Salary,14994.52
33470,789122808,06-07-24 17:28,65.17,Return,Walmart Return,15059.69
33471,789122808,06-10-24 21:28,1700,Payment,Rent Payment,13359.69
33472,789122808,6-25-24 17:28,332.02,Return,Best Buy Return,13691.71
33473,789122808,6-28-24 13:28,33.06,Withdrawal,ATM Withdrawal,13658.65
33474,789122808,6-30-24 21:28,24.63,OutgoingTransfer,Wire Transfer,13634.02
33475,789122808,07-01-24 21:28,4850,IncomingTransfer,Salary,18484.02
33476,789122808,07-05-24 16:28,242.18,IncomingTransfer,Freelance Payment,18726.2
33477,789122808,07-12-24 20:28,349.33,OutgoingTransfer,Peer-to-Peer Transfer,18376.87
33478,789122808,7-15-24 14:28,158.13,OutgoingTransfer,Wire Transfer,18218.74
33479,789122808,7-17-24 21:28,3100,Payment,Rent Payment,15118.74
33480,789170283,1-21-24 19:28,583.56,Deposit,Mobile Deposit,1162.728321
33481,789170283,1-28-24 22:28,503.6,OnlineShopping,Walmart,659.1283207
33482,789170283,1-30-24 11:28,373.29,OutgoingTransfer,Bank Transfer,285.8383207
33483,789170283,1-31-24 17:28,636.33,Withdrawal,Mobile App Withdrawal,-350.4916793
33484,789170283,02-01-24 21:28,716.42,Return,eBay Return,365.9283207
33485,789170283,02-04-24 10:28,711.06,OnlineShopping,Etsy,-345.1316793
33486,789170283,02-04-24 21:28,9650,IncomingTransfer,Salary,9304.868321
33487,789170283,02-05-24 20:28,740.27,OutgoingTransfer,Wire Transfer,8564.598321
33488,789170283,02-06-24 13:28,642.03,OnlineShopping,Etsy,7922.568321
33489,789170283,02-09-24 21:28,1200,Payment,Credit Card Payment,6722.568321
33490,789170283,2-13-24 21:28,3700,Payment,Insurance Payment,3022.568321
33491,789170283,2-16-24 9:28,579.96,OnlineShopping,Target,2442.608321
33492,789170283,2-18-24 18:28,468.3,Purchase,Grocery,1974.308321
33493,789170283,2-21-24 15:28,421.64,Return,Amazon Return,2395.948321
33494,789170283,2-21-24 16:28,655.46,Withdrawal,ATM Withdrawal,1740.488321
33495,789170283,2-29-24 12:28,635.87,OutgoingTransfer,Peer-to-Peer Transfer,1104.618321
33496,789170283,03-01-24 12:28,158.84,Return,Etsy Return,1263.458321
33497,789170283,03-01-24 21:28,9650,IncomingTransfer,Salary,10913.45832
33498,789170283,03-02-24 19:28,660.25,Deposit,Check Deposit,11573.70832
33499,789170283,03-02-24 20:28,373.34,Withdrawal,Mobile App Withdrawal,11200.36832
33500,789170283,03-05-24 22:28,143.69,OnlineShopping,Etsy,11056.67832
33501,789170283,03-06-24 21:28,1100,Payment,Credit Card Payment,9956.678321
33502,789170283,03-08-24 9:28,532.25,Purchase,Pharmacy,9424.428321
33503,789170283,03-08-24 20:28,711.44,Deposit,Check Deposit,10135.86832
33504,789170283,03-12-24 21:28,3700,Payment,Installment Payment,6435.868321
33505,789170283,3-13-24 11:28,698.74,Deposit,Check Deposit,7134.608321
33506,789170283,3-17-24 17:28,393.37,OnlineShopping,Target,6741.238321
33507,789170283,3-17-24 20:28,572.13,Withdrawal,Mobile App Withdrawal,6169.108321
33508,789170283,3-17-24 22:28,564.49,Deposit,Check Deposit,6733.598321
33509,789170283,3-18-24 17:28,490.68,Return,Etsy Return,7224.278321
33510,789170283,3-21-24 22:28,157.48,OutgoingTransfer,Wire Transfer,7066.798321
33511,789170283,3-23-24 22:28,108.69,Deposit,Direct Deposit,7175.488321
33512,789170283,3-28-24 15:28,538.36,Purchase,Pharmacy,6637.128321
33513,789170283,3-31-24 11:28,649.25,Purchase,Pharmacy,5987.878321
33514,789170283,04-03-24 12:28,706.05,Return,Store Return,6693.928321
33515,789170283,04-04-24 14:28,523.76,Payment,Loan Payment,6170.168321
33516,789170283,04-05-24 21:28,9650,IncomingTransfer,Salary,15820.16832
33517,789170283,04-06-24 10:28,154.99,Deposit,Cash Deposit,15975.15832
33518,789170283,04-07-24 11:28,152.32,Purchase,Clothing,15822.83832
33519,789170283,04-08-24 16:28,517.47,Deposit,Direct Deposit,16340.30832
33520,789170283,04-10-24 14:28,708.78,Purchase,Home Improvement,15631.52832
33521,789170283,04-10-24 21:28,1200,Payment,Credit Card Payment,14431.52832
33522,789170283,04-12-24 17:28,208.19,Withdrawal,ATM Withdrawal,14223.33832
33523,789170283,4-17-24 21:28,3100,Payment,Subscription Payment,11123.33832
33524,789170283,4-23-24 11:28,561.73,OutgoingTransfer,Wire Transfer,10561.60832
33525,789170283,4-28-24 22:28,112.8,Return,Walmart Return,10674.40832
33526,789170283,4-29-24 12:28,181.61,Deposit,Check Deposit,10856.01832
33527,789170283,4-30-24 9:28,164.95,Purchase,Travel,10691.06832
33528,789170283,05-01-24 10:28,320.65,Return,Store Return,11011.71832
33529,789170283,05-01-24 11:28,565.11,Deposit,Mobile Deposit,11576.82832
33530,789170283,05-01-24 21:28,9650,IncomingTransfer,Salary,21226.82832
33531,789170283,05-06-24 19:28,548.59,Withdrawal,Branch Withdrawal,20678.23832
33532,789170283,05-06-24 21:28,1300,Payment,Credit Card Payment,19378.23832
33533,789170283,05-09-24 17:28,612.41,Purchase,Pharmacy,18765.82832
33534,789170283,05-10-24 21:28,3000,Payment,Subscription Payment,15765.82832
33535,789170283,05-12-24 13:28,553.89,IncomingTransfer,Freelance Payment,16319.71832
33536,789170283,5-16-24 19:28,631.94,Purchase,Gas,15687.77832
33537,789170283,5-18-24 14:28,739.97,OnlineShopping,Best Buy,14947.80832
33538,789170283,5-18-24 19:28,116.39,OutgoingTransfer,Wire Transfer,14831.41832
33539,789170283,5-26-24 16:28,335.84,Payment,Mortgage Payment,14495.57832
33540,789170283,5-26-24 20:28,217.46,Purchase,Travel,14278.11832
33541,789170283,5-27-24 20:28,112.59,Return,eBay Return,14390.70832
33542,789170283,5-31-24 13:28,385.62,Withdrawal,Mobile App Withdrawal,14005.08832
33543,789170283,06-04-24 21:28,9650,IncomingTransfer,Salary,23655.08832
33544,789170283,06-06-24 19:28,386.16,Deposit,Direct Deposit,24041.24832
33545,789170283,06-06-24 23:28,371.44,Purchase,Entertainment,23669.80832
33546,789170283,06-08-24 19:28,366.72,Purchase,Pharmacy,23303.08832
33547,789170283,06-09-24 21:28,1200,Payment,Credit Card Payment,22103.08832
33548,789170283,6-13-24 21:28,3900,Payment,Installment Payment,18203.08832
33549,789170283,6-28-24 12:28,538.03,Withdrawal,Mobile App Withdrawal,17665.05832
33550,789170283,6-28-24 17:28,743.49,Withdrawal,Branch Withdrawal,16921.56832
33551,789170283,07-02-24 14:28,118.41,Deposit,Direct Deposit,17039.97832
33552,789170283,07-04-24 21:28,9650,IncomingTransfer,Salary,26689.97832
33553,789170283,07-04-24 23:28,713.63,Payment,Bill Payment,25976.34832
33554,789170283,07-07-24 22:28,127.71,Deposit,Mobile Deposit,26104.05832
33555,789170283,07-09-24 21:28,1200,Payment,Credit Card Payment,24904.05832
33556,789170283,07-11-24 18:28,675.5,OnlineShopping,Etsy,24228.55832
33557,789170283,07-12-24 13:28,560.45,Deposit,Direct Deposit,24789.00832
33558,789170283,7-13-24 12:28,737.69,Return,Walmart Return,25526.69832
33559,789170283,7-15-24 21:28,446.16,OutgoingTransfer,Bank Transfer,25080.53832
33560,789170283,7-16-24 21:28,3200,Payment,Installment Payment,21880.53832
33561,789182358,1-23-24 20:28,639.3,Return,eBay Return,1802.024111
33562,789182358,1-28-24 16:28,715.33,Purchase,Entertainment,1086.694111
33563,789182358,02-05-24 21:28,8850,IncomingTransfer,Salary,9936.694111
33564,789182358,02-10-24 21:28,1900,Payment,Credit Card Payment,8036.694111
33565,789182358,02-11-24 15:28,623.15,OutgoingTransfer,Bank Transfer,7413.544111
33566,789182358,2-14-24 21:28,2600,Payment,Insurance Payment,4813.544111
33567,789182358,2-19-24 12:28,513.09,Return,Target Return,5326.634111
33568,789182358,2-23-24 14:28,120.82,OnlineShopping,Best Buy,5205.814111
33569,789182358,2-24-24 15:28,676.75,Return,AliExpress Return,5882.564111
33570,789182358,2-26-24 19:28,526.71,Payment,Loan Payment,5355.854111
33571,789182358,2-26-24 20:28,290.09,OutgoingTransfer,Peer-to-Peer Transfer,5065.764111
33572,789182358,03-02-24 11:28,327.17,OutgoingTransfer,International Transfer,4738.594111
33573,789182358,03-03-24 14:28,332.85,Withdrawal,ATM Withdrawal,4405.744111
33574,789182358,03-03-24 20:28,413.79,Withdrawal,ATM Withdrawal,3991.954111
33575,789182358,03-03-24 21:28,8850,IncomingTransfer,Salary,12841.95411
33576,789182358,03-04-24 21:28,132.7,Withdrawal,Branch Withdrawal,12709.25411
33577,789182358,03-06-24 10:28,577.87,Return,AliExpress Return,13287.12411
33578,789182358,03-08-24 21:28,1900,Payment,Credit Card Payment,11387.12411
33579,789182358,03-12-24 11:28,363.37,Deposit,Mobile Deposit,11750.49411
33580,789182358,3-14-24 9:28,641.31,Return,Walmart Return,12391.80411
33581,789182358,3-18-24 21:28,3600,Payment,Subscription Payment,8791.804111
33582,789182358,3-21-24 10:28,215.88,Purchase,Furniture,8575.924111
33583,789182358,3-21-24 19:28,712.44,IncomingTransfer,Freelance Payment,9288.364111
33584,789182358,3-23-24 14:28,192.78,OnlineShopping,Target,9095.584111
33585,789182358,3-24-24 21:28,172.33,Deposit,Check Deposit,9267.914111
33586,789182358,3-24-24 22:28,313.55,Payment,Mortgage Payment,8954.364111
33587,789182358,3-25-24 23:28,270.39,Return,eBay Return,9224.754111
33588,789182358,3-31-24 22:28,713.94,Purchase,Pharmacy,8510.814111
33589,789182358,04-04-24 21:28,8850,IncomingTransfer,Salary,17360.81411
33590,789182358,04-05-24 19:28,332.08,Deposit,Direct Deposit,17692.89411
33591,789182358,04-06-24 14:28,108.91,Purchase,Entertainment,17583.98411
33592,789182358,04-07-24 19:28,246.35,OutgoingTransfer,Wire Transfer,17337.63411
33593,789182358,04-07-24 22:28,298.24,OnlineShopping,Target,17039.39411
33594,789182358,04-09-24 17:28,427.15,Withdrawal,ATM Withdrawal,16612.24411
33595,789182358,04-09-24 21:28,1800,Payment,Credit Card Payment,14812.24411
33596,789182358,04-10-24 21:28,3500,Payment,Installment Payment,11312.24411
33597,789182358,4-13-24 19:28,170.99,IncomingTransfer,Freelance Payment,11483.23411
33598,789182358,4-15-24 13:28,712.87,Payment,Mortgage Payment,10770.36411
33599,789182358,4-21-24 17:28,408.69,OutgoingTransfer,Wire Transfer,10361.67411
33600,789182358,4-24-24 11:28,671.14,Deposit,Cash Deposit,11032.81411
33601,789182358,4-24-24 19:28,741.85,Deposit,Mobile Deposit,11774.66411
33602,789182358,4-25-24 11:28,507.61,Withdrawal,Mobile App Withdrawal,11267.05411
33603,789182358,4-29-24 10:28,660.43,OnlineShopping,Walmart,10606.62411
33604,789182358,4-30-24 10:28,708.57,Deposit,Mobile Deposit,11315.19411
33605,789182358,05-01-24 20:28,500.48,Return,AliExpress Return,11815.67411
33606,789182358,05-03-24 22:28,529.85,Payment,Mortgage Payment,11285.82411
33607,789182358,05-04-24 21:28,8850,IncomingTransfer,Salary,20135.82411
33608,789182358,05-07-24 20:28,731.28,Return,AliExpress Return,20867.10411
33609,789182358,05-09-24 21:28,1700,Payment,Credit Card Payment,19167.10411
33610,789182358,05-11-24 14:28,439.45,Purchase,Home Improvement,18727.65411
33611,789182358,5-15-24 21:28,3900,Payment,Installment Payment,14827.65411
33612,789182358,5-17-24 14:28,306.04,Purchase,Clothing,14521.61411
33613,789182358,5-18-24 13:28,566.74,Purchase,Grocery,13954.87411
33614,789182358,5-21-24 16:28,523.57,Return,Store Return,14478.44411
33615,789182358,5-23-24 12:28,457.7,Deposit,Direct Deposit,14936.14411
33616,789182358,5-23-24 22:28,477.19,OnlineShopping,eBay,14458.95411
33617,789182358,5-25-24 15:28,696.64,Return,Etsy Return,15155.59411
33618,789182358,5-29-24 21:28,736.03,Deposit,Direct Deposit,15891.62411
33619,789182358,5-30-24 9:28,455.66,Purchase,Furniture,15435.96411
33620,789182358,5-31-24 14:28,563.53,Withdrawal,ATM Withdrawal,14872.43411
33621,789182358,06-03-24 21:28,8850,IncomingTransfer,Salary,23722.43411
33622,789182358,06-04-24 15:28,448.86,Payment,Bill Payment,23273.57411
33623,789182358,06-05-24 9:28,357.6,Deposit,Direct Deposit,23631.17411
33624,789182358,06-08-24 21:28,1900,Payment,Credit Card Payment,21731.17411
33625,789182358,06-08-24 21:28,573.93,Purchase,Furniture,21157.24411
33626,789182358,06-09-24 20:28,283.74,Deposit,Cash Deposit,21440.98411
33627,789182358,06-09-24 22:28,382.37,Withdrawal,Branch Withdrawal,21058.61411
33628,789182358,06-12-24 9:28,480.97,Deposit,Check Deposit,21539.58411
33629,789182358,06-12-24 11:28,638.65,OnlineShopping,eBay,20900.93411
33630,789182358,06-12-24 15:28,355.17,Deposit,Cash Deposit,21256.10411
33631,789182358,06-12-24 21:28,325.69,Deposit,Check Deposit,21581.79411
33632,789182358,6-13-24 13:28,187.33,Purchase,Grocery,21394.46411
33633,789182358,6-14-24 9:28,442.1,Purchase,Home Improvement,20952.36411
33634,789182358,6-14-24 21:28,3100,Payment,Subscription Payment,17852.36411
33635,789182358,6-15-24 20:28,454.49,Withdrawal,Branch Withdrawal,17397.87411
33636,789182358,6-16-24 21:28,746.66,Deposit,Check Deposit,18144.53411
33637,789182358,6-19-24 20:28,281.85,Withdrawal,Mobile App Withdrawal,17862.68411
33638,789182358,6-24-24 17:28,493.99,Withdrawal,Branch Withdrawal,17368.69411
33639,789182358,6-24-24 22:28,191.19,IncomingTransfer,Freelance Payment,17559.88411
33640,789182358,6-26-24 18:28,503.77,Deposit,Mobile Deposit,18063.65411
33641,789182358,6-29-24 21:28,263.91,Deposit,Direct Deposit,18327.56411
33642,789182358,07-01-24 12:28,117.32,OutgoingTransfer,Bank Transfer,18210.24411
33643,789182358,07-02-24 15:28,561.34,Deposit,Direct Deposit,18771.58411
33644,789182358,07-02-24 17:28,674.99,Payment,Loan Payment,18096.59411
33645,789182358,07-03-24 21:28,8850,IncomingTransfer,Salary,26946.59411
33646,789182358,07-05-24 13:28,177.22,Withdrawal,Branch Withdrawal,26769.37411
33647,789182358,07-06-24 15:28,574.69,OnlineShopping,Target,26194.68411
33648,789182358,07-06-24 22:28,525.11,Return,Walmart Return,26719.79411
33649,789182358,07-08-24 14:28,180.56,Purchase,Grocery,26539.23411
33650,789182358,07-08-24 21:28,1700,Payment,Credit Card Payment,24839.23411
33651,789182358,07-09-24 23:28,429.27,Deposit,Direct Deposit,25268.50411
33652,789182358,07-10-24 20:28,598.56,Payment,Loan Payment,24669.94411
33653,789182358,07-11-24 21:28,3000,Payment,Subscription Payment,21669.94411
33654,789182358,07-12-24 19:28,346.42,OnlineShopping,Amazon,21323.52411
33655,789209283,1-22-24 13:28,148.97,Payment,Mortgage Payment,294.9235282
33656,789209283,1-27-24 11:28,94.21,Deposit,Mobile Deposit,389.1335282
33657,789209283,1-27-24 12:28,99.82,Deposit,Mobile Deposit,488.9535282
33658,789209283,02-01-24 19:28,53.75,Purchase,Restaurant,435.2035282
33659,789209283,02-02-24 21:28,2850,IncomingTransfer,Salary,3285.203528
33660,789209283,02-06-24 10:28,47.92,Withdrawal,Branch Withdrawal,3237.283528
33661,789209283,02-07-24 21:28,800,Payment,Credit Card Payment,2437.283528
33662,789209283,2-13-24 16:28,201.59,Withdrawal,Mobile App Withdrawal,2235.693528
33663,789209283,2-13-24 21:28,1100,Payment,Insurance Payment,1135.693528
33664,789209283,2-20-24 9:28,93.35,Purchase,Clothing,1042.343528
33665,789209283,2-20-24 10:28,181.52,Deposit,Cash Deposit,1223.863528
33666,789209283,2-20-24 18:28,127.19,OnlineShopping,Etsy,1096.673528
33667,789209283,2-20-24 19:28,30.98,Withdrawal,ATM Withdrawal,1065.693528
33668,789209283,2-20-24 19:28,196.93,Payment,Loan Payment,868.7635282
33669,789209283,2-25-24 11:28,29.61,IncomingTransfer,Freelance Payment,898.3735282
33670,789209283,2-28-24 18:28,214.29,OnlineShopping,AliExpress,684.0835282
33671,789209283,03-01-24 17:28,143.21,Withdrawal,Branch Withdrawal,540.8735282
33672,789209283,03-03-24 21:28,2850,IncomingTransfer,Salary,3390.873528
33673,789209283,03-06-24 10:28,72.01,Purchase,Clothing,3318.863528
33674,789209283,03-07-24 21:28,169.3,Payment,Bill Payment,3149.563528
33675,789209283,03-08-24 21:28,900,Payment,Credit Card Payment,2249.563528
33676,789209283,03-11-24 20:28,64.69,Purchase,Electronics,2184.873528
33677,789209283,03-12-24 21:28,900,Payment,Subscription Payment,1284.873528
33678,789209283,3-14-24 9:28,235.28,Withdrawal,Mobile App Withdrawal,1049.593528
33679,789209283,3-16-24 16:28,165.34,Payment,Mortgage Payment,884.2535282
33680,789209283,3-18-24 18:28,107.86,Deposit,Cash Deposit,992.1135282
33681,789209283,3-20-24 23:28,162.81,Purchase,Restaurant,829.3035282
33682,789209283,3-25-24 18:28,211.27,Return,Best Buy Return,1040.573528
33683,789209283,3-25-24 23:28,211.02,OutgoingTransfer,Peer-to-Peer Transfer,829.5535282
33684,789209283,3-26-24 17:28,235.61,Payment,Loan Payment,593.9435282
33685,789209283,3-27-24 12:28,126.29,Deposit,Direct Deposit,720.2335282
33686,789209283,3-28-24 10:28,32.32,Purchase,Grocery,687.9135282
33687,789209283,3-29-24 17:28,191.2,Withdrawal,Branch Withdrawal,496.7135282
33688,789209283,3-29-24 19:28,242.48,Withdrawal,ATM Withdrawal,254.2335282
33689,789209283,3-30-24 21:28,137.01,Deposit,Direct Deposit,391.2435282
33690,789209283,3-31-24 17:28,212.56,Purchase,Restaurant,178.6835282
33691,789209283,04-01-24 14:28,45.73,OnlineShopping,Amazon,132.9535282
33692,789209283,04-04-24 10:28,18.06,IncomingTransfer,Freelance Payment,151.0135282
33693,789209283,04-04-24 14:28,71.55,IncomingTransfer,Freelance Payment,222.5635282
33694,789209283,04-04-24 21:28,2850,IncomingTransfer,Salary,3072.563528
33695,789209283,04-06-24 17:28,76.49,Return,eBay Return,3149.053528
33696,789209283,04-08-24 10:28,139.66,Payment,Mortgage Payment,3009.393528
33697,789209283,04-09-24 21:28,1200,Payment,Credit Card Payment,1809.393528
33698,789209283,04-11-24 11:28,147.96,Payment,Bill Payment,1661.433528
33699,789209283,04-12-24 19:28,21.11,IncomingTransfer,Freelance Payment,1682.543528
33700,789209283,04-12-24 21:28,800,Payment,Installment Payment,882.5435282
33701,789209283,04-12-24 21:28,157.3,Purchase,Electronics,725.2435282
33702,789209283,04-12-24 22:28,110.82,Purchase,Electronics,614.4235282
33703,789209283,4-14-24 14:28,226.61,IncomingTransfer,Freelance Payment,841.0335282
33704,789209283,4-15-24 22:28,188.84,Purchase,Entertainment,652.1935282
33705,789209283,4-20-24 21:28,178.87,Deposit,Cash Deposit,831.0635282
33706,789209283,4-21-24 13:28,94.41,Withdrawal,ATM Withdrawal,736.6535282
33707,789209283,4-23-24 11:28,82.85,Withdrawal,Branch Withdrawal,653.8035282
33708,789209283,4-27-24 22:28,14.66,Purchase,Home Improvement,639.1435282
33709,789209283,05-02-24 13:28,131.35,Deposit,Cash Deposit,770.4935282
33710,789209283,05-05-24 21:28,2850,IncomingTransfer,Salary,3620.493528
33711,789209283,05-07-24 13:28,187.98,Deposit,Direct Deposit,3808.473528
33712,789209283,05-07-24 16:28,139.02,Withdrawal,ATM Withdrawal,3669.453528
33713,789209283,05-08-24 16:28,68.52,OutgoingTransfer,Peer-to-Peer Transfer,3600.933528
33714,789209283,05-10-24 21:28,900,Payment,Credit Card Payment,2700.933528
33715,789209283,05-11-24 12:28,82.48,Withdrawal,Mobile App Withdrawal,2618.453528
33716,789209283,5-13-24 12:28,74.14,Withdrawal,Mobile App Withdrawal,2544.313528
33717,789209283,5-13-24 15:28,129.91,IncomingTransfer,Freelance Payment,2674.223528
33718,789209283,5-17-24 21:28,1300,Payment,Insurance Payment,1374.223528
33719,789209283,5-24-24 23:28,193.38,Return,Amazon Return,1567.603528
33720,789209283,5-25-24 11:28,136.3,Payment,Mortgage Payment,1431.303528
33721,789209283,5-26-24 20:28,15.75,Withdrawal,ATM Withdrawal,1415.553528
33722,789209283,5-28-24 16:28,228.73,Deposit,Direct Deposit,1644.283528
33723,789209283,5-28-24 19:28,29,Return,Store Return,1673.283528
33724,789209283,06-03-24 16:28,230.23,OutgoingTransfer,Wire Transfer,1443.053528
33725,789209283,06-03-24 21:28,2850,IncomingTransfer,Salary,4293.053528
33726,789209283,06-06-24 15:28,71.16,Purchase,Electronics,4221.893528
33727,789209283,06-08-24 21:28,800,Payment,Credit Card Payment,3421.893528
33728,789209283,06-09-24 12:28,43.68,Return,Amazon Return,3465.573528
33729,789209283,06-10-24 20:28,80.13,OnlineShopping,Amazon,3385.443528
33730,789209283,06-11-24 13:28,48.47,Deposit,Direct Deposit,3433.913528
33731,789209283,6-13-24 14:28,237.95,Withdrawal,ATM Withdrawal,3195.963528
33732,789209283,6-13-24 20:28,217.38,Return,eBay Return,3413.343528
33733,789209283,6-14-24 15:28,63.01,Purchase,Pharmacy,3350.333528
33734,789209283,6-16-24 14:28,246.55,Return,Store Return,3596.883528
33735,789209283,6-17-24 21:28,800,Payment,Insurance Payment,2796.883528
33736,789209283,6-18-24 21:28,10.85,IncomingTransfer,Freelance Payment,2807.733528
33737,789209283,6-19-24 15:28,215.75,Deposit,Check Deposit,3023.483528
33738,789209283,6-19-24 16:28,139.97,OutgoingTransfer,Bank Transfer,2883.513528
33739,789209283,6-20-24 23:28,11.79,Withdrawal,Mobile App Withdrawal,2871.723528
33740,789209283,6-21-24 9:28,52,Deposit,Direct Deposit,2923.723528
33741,789209283,6-21-24 12:28,13.18,Purchase,Electronics,2910.543528
33742,789209283,6-23-24 11:28,72.3,Withdrawal,Branch Withdrawal,2838.243528
33743,789209283,6-27-24 13:28,84.56,Payment,Mortgage Payment,2753.683528
33744,789209283,6-30-24 11:28,11.17,Withdrawal,Branch Withdrawal,2742.513528
33745,789209283,6-30-24 11:28,137.04,Purchase,Gas,2605.473528
33746,789209283,07-01-24 21:28,2850,IncomingTransfer,Salary,5455.473528
33747,789209283,07-03-24 12:28,38.39,OnlineShopping,Etsy,5417.083528
33748,789209283,07-04-24 11:28,237,Return,Store Return,5654.083528
33749,789209283,07-06-24 21:28,1000,Payment,Credit Card Payment,4654.083528
33750,789209283,07-10-24 21:28,43.55,Return,Amazon Return,4697.633528
33751,789209283,07-11-24 10:28,37.75,Purchase,Grocery,4659.883528
33752,789209283,07-11-24 15:28,112.42,OnlineShopping,Best Buy,4547.463528
33753,789209283,07-11-24 21:28,1000,Payment,Insurance Payment,3547.463528
33754,789209283,07-11-24 21:28,170.5,Return,Best Buy Return,3717.963528
33755,789209283,7-15-24 20:28,223.39,Purchase,Electronics,3494.573528
33756,789209283,7-17-24 19:28,149.7,Return,Etsy Return,3644.273528
33757,789241308,1-24-24 13:28,138.91,Payment,Loan Payment,-138.91
33758,789241308,1-29-24 19:28,185.83,Withdrawal,ATM Withdrawal,-324.74
33759,789241308,1-31-24 9:28,59.45,Deposit,Check Deposit,-265.29
33760,789241308,02-02-24 19:28,216.44,Withdrawal,Mobile App Withdrawal,-481.73
33761,789241308,02-05-24 21:28,2500,IncomingTransfer,Salary,2018.27
33762,789241308,02-08-24 13:28,179.3,Payment,Mortgage Payment,1838.97
33763,789241308,02-10-24 20:28,228.15,Purchase,Pharmacy,1610.82
33764,789241308,02-12-24 19:28,179.15,Deposit,Direct Deposit,1789.97
33765,789241308,2-14-24 9:28,11.14,Purchase,Electronics,1778.83
33766,789241308,2-14-24 15:28,56.99,OnlineShopping,eBay,1721.84
33767,789241308,2-15-24 21:28,1200,Payment,Rent Payment,521.84
33768,789241308,2-19-24 21:28,211.67,Purchase,Gas,310.17
33769,789241308,2-24-24 15:28,22.81,Payment,Mortgage Payment,287.36
33770,789241308,2-27-24 21:28,28.64,Return,AliExpress Return,316
33771,789241308,03-04-24 21:28,2500,IncomingTransfer,Salary,2816
33772,789241308,03-06-24 19:28,161.4,IncomingTransfer,Freelance Payment,2977.4
33773,789241308,03-07-24 22:28,11.31,OutgoingTransfer,International Transfer,2966.09
33774,789241308,03-10-24 21:28,1000,Payment,Rent Payment,1966.09
33775,789241308,3-17-24 15:28,188.13,OnlineShopping,Target,1777.96
33776,789241308,3-20-24 11:28,179.83,IncomingTransfer,Freelance Payment,1957.79
33777,789241308,04-01-24 21:28,2500,IncomingTransfer,Salary,4457.79
33778,789241308,04-08-24 21:28,143.12,OutgoingTransfer,International Transfer,4314.67
33779,789241308,04-10-24 21:28,700,Payment,Rent Payment,3614.67
33780,789241308,04-10-24 21:28,129.56,Deposit,Direct Deposit,3744.23
33781,789241308,4-15-24 9:28,231.6,Return,AliExpress Return,3975.83
33782,789241308,4-15-24 10:28,126.33,Return,Walmart Return,4102.16
33783,789241308,4-17-24 11:28,36.97,IncomingTransfer,Freelance Payment,4139.13
33784,789241308,4-20-24 16:28,84.28,Return,Best Buy Return,4223.41
33785,789241308,4-27-24 18:28,82.01,Purchase,Furniture,4141.4
33786,789241308,4-28-24 17:28,63.51,Withdrawal,Branch Withdrawal,4077.89
33787,789241308,05-02-24 18:28,175.94,Purchase,Entertainment,3901.95
33788,789241308,05-02-24 21:28,2500,IncomingTransfer,Salary,6401.95
33789,789241308,05-11-24 10:28,228.05,Return,Etsy Return,6630
33790,789241308,05-11-24 22:28,232.04,Deposit,Direct Deposit,6862.04
33791,789241308,5-13-24 22:28,72.79,OnlineShopping,Walmart,6789.25
33792,789241308,5-14-24 21:28,1200,Payment,Rent Payment,5589.25
33793,789241308,5-15-24 22:28,196.45,IncomingTransfer,Freelance Payment,5785.7
33794,789241308,5-19-24 21:28,52.38,IncomingTransfer,Freelance Payment,5838.08
33795,789241308,5-22-24 21:28,76.92,Payment,Bill Payment,5761.16
33796,789241308,5-24-24 13:28,48.94,Withdrawal,Branch Withdrawal,5712.22
33797,789241308,06-02-24 21:28,180.98,Withdrawal,Branch Withdrawal,5531.24
33798,789241308,06-03-24 21:28,2500,IncomingTransfer,Salary,8031.24
33799,789241308,06-08-24 12:28,233.62,OutgoingTransfer,International Transfer,7797.62
33800,789241308,06-11-24 15:28,63.17,Withdrawal,Branch Withdrawal,7734.45
33801,789241308,6-14-24 15:28,43.62,Deposit,Direct Deposit,7778.07
33802,789241308,6-17-24 21:28,700,Payment,Rent Payment,7078.07
33803,789241308,6-19-24 9:28,112.43,Purchase,Home Improvement,6965.64
33804,789241308,6-27-24 22:28,207.33,OutgoingTransfer,Peer-to-Peer Transfer,6758.31
33805,789241308,07-02-24 21:28,2500,IncomingTransfer,Salary,9258.31
