transaction_id,customer_id,transaction_date,spending_amount,expense_type,expense_description
37135,794124708,06-12-24 21:49,214.3,Technology,Gadget store
37136,794124708,6-22-24 13:48,52.69,Miscellaneous,Other expenses
37137,794124708,6-23-24 0:29,334.69,Technology,Electronics shopping
37138,794124708,6-23-24 1:04,9.95,Restaurant,Lunch
37139,794124708,6-23-24 3:04,176.99,Restaurant,Fast food
37140,794124708,6-25-24 7:05,32.82,Groceries,Grocery store shopping
37141,794124708,6-25-24 14:00,13.95,Groceries,Farmer's market
37142,794124708,6-26-24 21:53,28.05,Miscellaneous,Donations
37143,794124708,6-28-24 10:49,31.77,Miscellaneous,Home supplies
37144,794124708,6-29-24 14:17,142.33,Groceries,Supermarket shopping
37145,794124708,6-29-24 22:12,15.8,Technology,Electronics shopping
37146,794124708,07-01-24 23:15,72.22,Miscellaneous,Donations
37147,794124708,07-04-24 16:00,64.29,Health,Optometrist visit
37148,794124708,07-04-24 22:39,11.16,Health,Optometrist visit
37149,794124708,07-07-24 21:02,685.74,Technology,Software purchase
37150,794124708,07-07-24 21:48,10.7,Transportation,Car rental
37151,794124708,07-08-24 4:49,307.8,Restaurant,Brunch
37152,794124708,07-11-24 6:38,11.5,Transportation,Bus ticket
37153,794124708,7-13-24 7:43,624.95,Groceries,Supermarket shopping
37154,794124708,7-16-24 12:53,69.04,Clothing,Retail store shopping
37155,794124708,7-17-24 18:50,64.88,Transportation,Taxi
37156,794172033,1-25-24 9:38,9.66,Clothing,Boutique shopping
37157,794172033,1-28-24 0:56,137.05,Transportation,Taxi
37158,794172033,1-29-24 8:38,13.39,Miscellaneous,Gifts
37159,794172033,1-29-24 21:19,20.7,Groceries,Supermarket shopping
37160,794172033,1-30-24 6:55,164.95,Restaurant,Lunch
37161,794172033,1-30-24 9:29,7.4,Clothing,Footwear store
37162,794172033,1-30-24 17:32,8.24,Technology,Software purchase
37163,794172033,02-05-24 0:14,122.5,Transportation,Flight ticket
37164,794172033,02-06-24 23:31,20.95,Transportation,Gas station
37165,794172033,02-07-24 14:43,126.5,Clothing,Boutique shopping
37166,794172033,02-08-24 23:07,22.04,Miscellaneous,Hobbies
37167,794172033,02-09-24 13:23,15.57,Health,Optometrist visit
37168,794172033,02-11-24 18:32,17.41,Miscellaneous,Hobbies
37169,794172033,2-13-24 1:26,4.99,Technology,Online tech shopping
37170,794172033,2-14-24 13:08,18.8,Entertainment,Museum entry
37171,794172033,2-15-24 5:36,74.57,Technology,Software purchase
37172,794172033,2-16-24 7:04,22.12,Entertainment,Amusement park
37173,794172033,2-16-24 23:53,8.73,Health,Doctor appointment
37174,794172033,2-17-24 2:58,31.08,Entertainment,Sport event ticket
37175,794172033,2-17-24 16:55,6.69,Miscellaneous,Gifts
37176,794172033,2-21-24 12:34,17.33,Transportation,Train ticket
37177,794172033,2-23-24 19:06,28.32,Miscellaneous,Other expenses
37178,794172033,2-26-24 10:37,44.62,Entertainment,Concert ticket
37179,794172033,2-26-24 13:51,254.25,Clothing,Footwear store
37180,794172033,2-27-24 13:01,19.12,Clothing,Footwear store
37181,794172033,2-27-24 14:16,127.77,Entertainment,Cinema ticket
37182,794172033,2-28-24 4:59,13.78,Technology,Electronics shopping
37183,794172033,2-29-24 12:06,21.88,Restaurant,Brunch
37184,794172033,2-29-24 18:07,4.99,Restaurant,Dinner
37185,794172033,03-02-24 1:35,113.17,Clothing,Boutique shopping
37186,794172033,03-04-24 6:38,14.7,Miscellaneous,Other expenses
37187,794172033,03-07-24 18:56,13.03,Health,Pharmacy
37188,794172033,03-08-24 0:42,142.58,Restaurant,Fast food
37189,794172033,03-08-24 6:37,9.71,Clothing,Boutique shopping
37190,794172033,03-09-24 16:48,7.08,Miscellaneous,Gifts
37191,794172033,03-11-24 13:49,14.43,Entertainment,Amusement park
37192,794172033,03-11-24 15:54,101.17,Transportation,Train ticket
37193,794172033,03-12-24 7:19,22.42,Restaurant,Brunch
37194,794172033,03-12-24 21:48,11.66,Health,Doctor appointment
37195,794172033,3-14-24 7:47,142.48,Restaurant,Fast food
37196,794172033,3-16-24 9:49,19.06,Entertainment,Theater ticket
37197,794172033,3-17-24 10:17,74.23,Health,Doctor appointment
37198,794172033,3-18-24 1:33,13.11,Entertainment,Cinema ticket
37199,794172033,3-19-24 15:40,4.99,Miscellaneous,Hobbies
37200,794172033,3-25-24 14:19,4.92,Groceries,Grocery store shopping
37201,794172033,3-27-24 11:07,4.92,Groceries,Farmer's market
37202,794172033,3-29-24 14:54,18.42,Transportation,Flight ticket
37203,794172033,3-31-24 22:29,174.32,Miscellaneous,Home supplies
37204,794172033,04-01-24 21:02,91.94,Technology,Software purchase
37205,794172033,04-04-24 3:11,15.73,Health,Optometrist visit
37206,794172033,04-04-24 20:37,4.92,Entertainment,Cinema ticket
37207,794172033,04-05-24 12:47,4.92,Miscellaneous,Gifts
37208,794172033,04-06-24 3:12,17.75,Miscellaneous,Home supplies
37209,794172033,04-06-24 22:00,182.27,Entertainment,Amusement park
37210,794172033,04-07-24 5:58,98.55,Clothing,Retail store shopping
37211,794172033,04-07-24 19:50,11.33,Transportation,Bus ticket
37212,794172033,04-10-24 14:17,67.5,Miscellaneous,Home supplies
37213,794172033,04-12-24 10:00,14.12,Entertainment,Concert ticket
37214,794172033,04-12-24 22:05,15.2,Restaurant,Lunch
37215,794172033,4-17-24 2:09,17.59,Entertainment,Museum entry
37216,794172033,4-18-24 5:20,5.28,Clothing,Thrift store
37217,794172033,4-18-24 22:45,18.02,Miscellaneous,Donations
37218,794172033,4-20-24 19:22,10.4,Clothing,Thrift store
37219,794172033,4-22-24 6:57,22.18,Technology,Electronics shopping
37220,794172033,4-23-24 20:58,5.15,Restaurant,Cafe
37221,794172033,4-27-24 20:38,283.23,Entertainment,Museum entry
37222,794172033,4-28-24 7:59,72.25,Miscellaneous,Donations
37223,794172033,4-29-24 6:57,6.38,Restaurant,Dinner
37224,794172033,05-02-24 4:13,50.34,Groceries,Organic food store
37225,794172033,05-03-24 10:44,26.95,Technology,Hardware purchase
37226,794172033,05-04-24 2:32,6.8,Groceries,Supermarket shopping
37227,794172033,05-05-24 0:34,10.85,Clothing,Thrift store
37228,794172033,05-06-24 20:22,93.12,Clothing,Retail store shopping
37229,794172033,05-07-24 5:47,5.44,Technology,Electronics shopping
37230,794172033,05-11-24 5:35,305.67,Miscellaneous,Gifts
37231,794172033,05-12-24 2:26,4.99,Entertainment,Sport event ticket
37232,794172033,5-15-24 5:16,33.33,Miscellaneous,Other expenses
37233,794172033,5-19-24 7:21,22.81,Restaurant,Breakfast
37234,794172033,5-19-24 13:39,32.67,Health,Pharmacy
37235,794172033,5-19-24 17:08,22.56,Health,Doctor appointment
37236,794172033,5-19-24 20:55,28.71,Health,Pharmacy
37237,794172033,5-20-24 2:20,163.33,Restaurant,Dinner
37238,794172033,5-26-24 10:25,330.09,Miscellaneous,Gifts
37239,794172033,06-03-24 9:25,17.69,Entertainment,Amusement park
37240,794172033,06-05-24 9:36,32.07,Transportation,Taxi
37241,794172033,06-06-24 4:04,253.1,Technology,Hardware purchase
37242,794172033,06-09-24 1:07,5.65,Health,Optometrist visit
37243,794172033,6-15-24 12:23,33.58,Groceries,Grocery store shopping
37244,794172033,6-17-24 1:22,5,Miscellaneous,Gifts
37245,794172033,6-18-24 0:51,107.7,Transportation,Taxi
37246,794172033,6-18-24 4:15,5,Groceries,Supermarket shopping
37247,794172033,6-18-24 6:16,15.74,Clothing,Thrift store
37248,794172033,6-19-24 4:02,18.56,Technology,Online tech shopping
37249,794567133,1-23-24 14:20,33.28,Health,Therapy session
37250,794567133,1-23-24 21:24,7.29,Miscellaneous,Other expenses
37251,794567133,1-28-24 8:45,212.67,Groceries,Supermarket shopping
37252,794567133,1-30-24 9:01,26.02,Technology,Gadget store
37253,794567133,1-30-24 10:13,16.94,Entertainment,Cinema ticket
37254,794567133,02-02-24 11:36,53.9,Technology,Gadget store
37255,794567133,02-06-24 15:49,54.32,Groceries,Grocery store shopping
37256,794567133,02-07-24 8:04,19.36,Clothing,Boutique shopping
37257,794567133,02-09-24 8:38,23.52,Groceries,Farmer's market
37258,794567133,02-12-24 6:29,5.58,Clothing,Online clothing shopping
37259,794567133,02-12-24 13:17,55.48,Technology,Hardware purchase
37260,794567133,2-14-24 3:32,24.26,Technology,Gadget store
37261,794567133,2-16-24 19:18,29.63,Miscellaneous,Hobbies
37262,794567133,2-17-24 21:55,155.11,Technology,Electronics shopping
37263,794567133,2-21-24 5:29,10.42,Miscellaneous,Donations
37264,794567133,2-21-24 23:55,116.28,Entertainment,Concert ticket
37265,794567133,2-25-24 21:05,14.12,Technology,Electronics shopping
37266,794567133,2-28-24 13:33,60.43,Groceries,Supermarket shopping
37267,794567133,03-01-24 10:19,11.46,Health,Therapy session
37268,794567133,03-03-24 9:15,9.79,Groceries,Supermarket shopping
37269,794567133,03-03-24 13:33,10.78,Miscellaneous,Home supplies
37270,794567133,03-05-24 16:30,5.65,Miscellaneous,Gifts
37271,794567133,03-05-24 18:08,58.64,Restaurant,Dinner
37272,794567133,03-07-24 7:08,14.75,Clothing,Online clothing shopping
37273,794567133,03-07-24 19:32,4.97,Transportation,Flight ticket
37274,794567133,03-08-24 14:12,30.46,Restaurant,Breakfast
37275,794567133,03-11-24 10:53,50.65,Restaurant,Fast food
37276,794567133,03-12-24 11:39,16.76,Transportation,Gas station
37277,794567133,3-19-24 8:19,19.13,Restaurant,Breakfast
37278,794567133,3-20-24 11:07,4.97,Restaurant,Cafe
37279,794567133,3-20-24 14:38,46.23,Entertainment,Theater ticket
37280,794567133,3-22-24 2:10,143.79,Entertainment,Amusement park
37281,794567133,3-23-24 4:55,24.68,Miscellaneous,Other expenses
37282,794567133,3-26-24 8:09,20.36,Entertainment,Museum entry
37283,794567133,3-27-24 14:04,31.57,Entertainment,Amusement park
37284,794567133,3-29-24 6:57,14.51,Miscellaneous,Hobbies
37285,794567133,04-04-24 1:23,151.07,Health,Optometrist visit
37286,794567133,04-04-24 2:55,19.67,Transportation,Train ticket
37287,794567133,04-07-24 13:03,298.99,Technology,Gadget store
37288,794567133,4-15-24 3:07,222.62,Clothing,Thrift store
37289,794567133,4-17-24 7:50,223.65,Entertainment,Sport event ticket
37290,794567133,4-24-24 23:21,59.87,Restaurant,Brunch
37291,794567133,4-28-24 1:28,22.79,Restaurant,Cafe
37292,794567133,4-28-24 4:45,148.04,Technology,Software purchase
37293,794567133,4-29-24 1:29,23.77,Miscellaneous,Other expenses
37294,794567133,4-29-24 6:18,8.14,Restaurant,Dinner
37295,794567133,4-30-24 14:09,5.92,Miscellaneous,Pet supplies
37296,794567133,05-01-24 20:36,18.47,Health,Doctor appointment
37297,794567133,05-02-24 21:26,11.37,Technology,Software purchase
37298,794567133,05-04-24 5:36,34.3,Entertainment,Concert ticket
37299,794567133,05-04-24 10:25,80.26,Transportation,Train ticket
37300,794567133,05-04-24 18:01,119.76,Groceries,Supermarket shopping
37301,794567133,05-05-24 6:04,113.48,Restaurant,Breakfast
37302,794567133,05-05-24 14:58,27.25,Technology,Electronics shopping
37303,794567133,05-07-24 20:05,4.98,Miscellaneous,Donations
37304,794567133,05-09-24 12:11,76.12,Clothing,Online clothing shopping
37305,794567133,05-11-24 15:44,5.49,Miscellaneous,Pet supplies
37306,794567133,05-11-24 18:58,14.34,Entertainment,Theater ticket
37307,794567133,05-11-24 20:01,54.14,Miscellaneous,Gifts
37308,794567133,5-13-24 19:51,4.98,Clothing,Footwear store
37309,794567133,5-14-24 20:01,64.15,Health,Optometrist visit
37310,794567133,5-19-24 21:13,149.27,Miscellaneous,Donations
37311,794567133,5-26-24 5:18,18.83,Entertainment,Amusement park
37312,794567133,5-30-24 0:41,225.2,Entertainment,Concert ticket
37313,794567133,06-12-24 9:11,11.8,Miscellaneous,Home supplies
37314,794567133,6-13-24 7:42,124.52,Entertainment,Cinema ticket
37315,794567133,6-13-24 12:13,209.85,Clothing,Boutique shopping
37316,794567133,6-15-24 8:48,54.96,Clothing,Retail store shopping
37317,794567133,6-16-24 6:28,21.12,Clothing,Thrift store
37318,794567133,6-20-24 16:07,18.56,Transportation,Bus ticket
37319,794567133,6-21-24 1:55,11.56,Technology,Gadget store
37320,794567133,6-23-24 8:27,4.96,Transportation,Gas station
37321,794567133,6-26-24 1:14,4.96,Entertainment,Theater ticket
37322,794567133,6-26-24 21:19,16.05,Groceries,Grocery store shopping
37323,794567133,6-27-24 12:44,14.56,Clothing,Online clothing shopping
37324,794567133,6-28-24 7:00,7.65,Health,Optometrist visit
37325,794567133,6-28-24 10:04,19.68,Groceries,Supermarket shopping
37326,794567133,6-29-24 11:50,49.45,Transportation,Taxi
37327,794567133,6-29-24 20:12,295.73,Miscellaneous,Hobbies
37328,794567133,6-30-24 12:10,14.6,Restaurant,Dinner
37329,794567133,6-30-24 19:45,273.18,Transportation,Taxi
37330,794567133,07-01-24 14:44,21.65,Miscellaneous,Donations
37331,794567133,07-07-24 11:58,13.12,Health,Optometrist visit
37332,794567133,07-09-24 9:35,4.96,Restaurant,Breakfast
37333,794567133,07-12-24 1:03,14.67,Technology,Online tech shopping
37334,794567133,7-18-24 15:26,16.86,Health,Dental care
37335,794567133,7-18-24 23:49,9.42,Transportation,Taxi
37336,794567133,7-19-24 17:28,13.93,Groceries,Farmer's market
37337,794579658,1-27-24 7:12,52.8,Entertainment,Amusement park
37338,794579658,1-30-24 4:11,9.04,Groceries,Organic food store
37339,794579658,1-30-24 18:21,13.36,Health,Pharmacy
37340,794579658,1-30-24 20:01,47.71,Clothing,Online clothing shopping
37341,794579658,1-31-24 0:54,244.27,Restaurant,Fast food
37342,794579658,1-31-24 11:56,151.73,Technology,Software purchase
37343,794579658,1-31-24 15:41,85.63,Miscellaneous,Other expenses
37344,794579658,02-02-24 3:20,72.89,Health,Optometrist visit
37345,794579658,02-03-24 22:06,155.39,Health,Therapy session
37346,794579658,02-07-24 7:36,423.81,Miscellaneous,Gifts
37347,794579658,02-08-24 14:21,36.18,Health,Dental care
37348,794579658,02-10-24 2:30,676.64,Health,Doctor appointment
37349,794579658,02-10-24 21:48,132.2,Health,Doctor appointment
37350,794579658,02-12-24 10:14,16.26,Entertainment,Sport event ticket
37351,794579658,02-12-24 22:18,84.02,Groceries,Supermarket shopping
37352,794579658,2-13-24 8:42,95.14,Miscellaneous,Home supplies
37353,794579658,2-16-24 21:17,134.75,Groceries,Grocery store shopping
37354,794579658,2-23-24 21:33,78.39,Entertainment,Sport event ticket
37355,794579658,2-25-24 5:23,47.89,Restaurant,Fast food
37356,794579658,2-25-24 6:37,295.93,Groceries,Supermarket shopping
37357,794579658,2-29-24 14:15,15.07,Groceries,Farmer's market
37358,794579658,2-29-24 21:19,42.36,Transportation,Car rental
37359,794579658,03-02-24 4:21,61.38,Restaurant,Breakfast
37360,794579658,03-03-24 12:16,190.92,Groceries,Farmer's market
37361,794579658,03-03-24 15:46,40.95,Clothing,Footwear store
37362,794579658,03-04-24 0:31,41.9,Restaurant,Dinner
37363,794579658,03-04-24 9:02,48.69,Groceries,Organic food store
37364,794579658,03-05-24 8:39,68.54,Restaurant,Cafe
37365,794579658,03-05-24 23:37,51.93,Miscellaneous,Hobbies
37366,794579658,03-07-24 19:15,263.51,Restaurant,Breakfast
37367,794579658,03-08-24 5:55,739.07,Technology,Gadget store
37368,794579658,3-15-24 3:54,10.13,Entertainment,Sport event ticket
37369,794579658,3-16-24 12:28,428.34,Miscellaneous,Other expenses
37370,794579658,3-17-24 11:47,40.01,Groceries,Supermarket shopping
37371,794579658,3-17-24 18:58,19.6,Health,Optometrist visit
37372,794579658,3-22-24 2:53,458.11,Technology,Hardware purchase
37373,794579658,3-22-24 10:00,84.59,Health,Therapy session
37374,794579658,3-23-24 9:47,785.22,Health,Optometrist visit
37375,794579658,3-23-24 13:01,111.51,Health,Pharmacy
37376,794579658,3-24-24 21:41,55.89,Technology,Electronics shopping
37377,794579658,3-29-24 0:31,105.74,Groceries,Supermarket shopping
37378,794579658,04-02-24 7:18,608.23,Restaurant,Brunch
37379,794579658,04-08-24 0:49,396.59,Restaurant,Fast food
37380,794579658,04-08-24 6:05,74.75,Clothing,Online clothing shopping
37381,794579658,4-13-24 4:51,51.26,Groceries,Supermarket shopping
37382,794579658,4-18-24 0:30,118.87,Transportation,Taxi
37383,794579658,4-19-24 7:04,26.45,Restaurant,Lunch
37384,794579658,4-21-24 3:14,21.3,Groceries,Supermarket shopping
37385,794579658,4-21-24 9:28,57.06,Health,Therapy session
37386,794579658,4-25-24 10:00,89.72,Transportation,Bus ticket
37387,794579658,4-25-24 11:35,105.38,Transportation,Train ticket
37388,794579658,4-28-24 8:44,1048.62,Miscellaneous,Home supplies
37389,794579658,05-08-24 3:16,483.25,Transportation,Train ticket
37390,794579658,05-08-24 17:36,23.19,Transportation,Gas station
37391,794579658,05-09-24 19:00,113.85,Health,Therapy session
37392,794579658,05-11-24 9:12,693.67,Entertainment,Museum entry
37393,794579658,5-16-24 23:38,29.61,Transportation,Taxi
37394,794579658,5-18-24 14:53,107.9,Technology,Online tech shopping
37395,794579658,5-19-24 9:33,110.17,Miscellaneous,Home supplies
37396,794579658,5-22-24 13:17,68.54,Technology,Electronics shopping
37397,794579658,5-22-24 15:12,630.19,Health,Optometrist visit
37398,794579658,5-25-24 15:29,39.89,Technology,Gadget store
37399,794579658,5-28-24 9:36,8.14,Entertainment,Amusement park
37400,794579658,5-29-24 19:07,52.01,Entertainment,Museum entry
37401,794579658,5-30-24 9:24,190.17,Clothing,Boutique shopping
37402,794579658,5-31-24 18:20,83.47,Groceries,Supermarket shopping
37403,794579658,06-02-24 0:46,76.05,Transportation,Gas station
37404,794579658,06-03-24 6:13,88.45,Groceries,Organic food store
37405,794579658,06-04-24 22:18,509.34,Health,Pharmacy
37406,794579658,06-06-24 17:21,9.24,Groceries,Farmer's market
37407,794579658,06-07-24 7:48,100.34,Technology,Hardware purchase
37408,794579658,06-08-24 23:23,39.47,Groceries,Grocery store shopping
37409,794579658,06-10-24 2:15,22.26,Restaurant,Dinner
37410,794579658,6-17-24 8:40,215.82,Restaurant,Fast food
37411,794579658,6-17-24 18:34,17.45,Entertainment,Museum entry
37412,794579658,6-18-24 14:50,89.37,Health,Dental care
37413,794579658,6-19-24 6:37,78.45,Clothing,Boutique shopping
37414,794579658,6-22-24 17:16,7.48,Restaurant,Dinner
37415,794579658,6-24-24 10:07,19.79,Health,Optometrist visit
37416,794579658,6-24-24 23:01,11.72,Miscellaneous,Pet supplies
37417,794579658,6-25-24 7:40,40.55,Restaurant,Brunch
37418,794579658,6-25-24 16:47,45.62,Groceries,Farmer's market
37419,794579658,6-26-24 19:13,604.97,Miscellaneous,Other expenses
37420,794579658,6-27-24 5:55,14.48,Health,Therapy session
37421,794579658,6-27-24 13:54,64.49,Technology,Electronics shopping
37422,794579658,6-28-24 23:29,372.44,Restaurant,Dinner
37423,794579658,6-29-24 7:20,27.61,Technology,Hardware purchase
37424,794579658,6-29-24 23:19,68.73,Technology,Hardware purchase
37425,794579658,6-30-24 7:29,40.59,Groceries,Farmer's market
37426,794579658,07-02-24 9:13,60.21,Technology,Electronics shopping
37427,794579658,07-02-24 12:23,47.08,Transportation,Train ticket
37428,794579658,07-05-24 17:58,57.32,Groceries,Farmer's market
37429,794579658,07-08-24 3:28,30.3,Entertainment,Cinema ticket
37430,794579658,07-09-24 16:37,40.7,Technology,Hardware purchase
37431,794579658,07-11-24 2:56,63.11,Technology,Electronics shopping
37432,794579658,7-13-24 5:08,71.84,Entertainment,Cinema ticket
37433,794579658,7-14-24 2:06,63.53,Entertainment,Theater ticket
37434,794579658,7-15-24 3:50,57.59,Health,Pharmacy
37435,794579658,7-15-24 14:06,57.15,Technology,Hardware purchase
37436,794579658,7-19-24 4:54,454.45,Groceries,Grocery store shopping
37437,794649858,1-22-24 5:22,47.29,Clothing,Thrift store
37438,794649858,1-22-24 6:54,31.14,Restaurant,Breakfast
37439,794649858,1-23-24 17:45,385.57,Groceries,Farmer's market
37440,794649858,1-24-24 0:46,343.09,Restaurant,Cafe
37441,794649858,1-25-24 22:30,19.35,Technology,Gadget store
37442,794649858,02-02-24 13:49,27.35,Entertainment,Cinema ticket
37443,794649858,02-04-24 3:26,177.14,Clothing,Online clothing shopping
37444,794649858,02-06-24 7:44,228.4,Miscellaneous,Donations
37445,794649858,02-06-24 12:28,43.51,Health,Doctor appointment
37446,794649858,2-18-24 10:51,27.88,Restaurant,Cafe
37447,794649858,2-20-24 20:15,10.36,Restaurant,Cafe
37448,794649858,2-22-24 10:50,18.15,Miscellaneous,Hobbies
37449,794649858,2-22-24 16:33,97.25,Restaurant,Breakfast
37450,794649858,2-23-24 19:05,255.6,Restaurant,Brunch
37451,794649858,2-25-24 2:17,27.58,Transportation,Gas station
37452,794649858,2-25-24 18:08,20.26,Health,Pharmacy
37453,794649858,2-27-24 14:10,13.51,Miscellaneous,Hobbies
37454,794649858,2-28-24 15:15,139.28,Restaurant,Breakfast
37455,794649858,2-28-24 18:08,22.52,Miscellaneous,Donations
37456,794649858,2-28-24 22:11,4.98,Entertainment,Theater ticket
37457,794649858,2-29-24 19:14,7.79,Transportation,Flight ticket
37458,794649858,03-01-24 6:47,5.44,Restaurant,Cafe
37459,794649858,03-01-24 7:09,19.87,Miscellaneous,Gifts
37460,794649858,03-10-24 2:55,64.69,Technology,Online tech shopping
37461,794649858,03-11-24 12:44,71.44,Restaurant,Cafe
37462,794649858,3-13-24 20:47,17.45,Restaurant,Cafe
37463,794649858,3-14-24 13:56,4.98,Clothing,Online clothing shopping
37464,794649858,3-14-24 17:28,27.05,Technology,Hardware purchase
37465,794649858,3-15-24 2:19,11.57,Transportation,Train ticket
37466,794649858,3-15-24 13:03,24.83,Technology,Software purchase
37467,794649858,3-19-24 18:38,57.48,Restaurant,Fast food
37468,794649858,3-20-24 12:00,9.94,Entertainment,Museum entry
37469,794649858,3-21-24 5:26,139.78,Transportation,Flight ticket
37470,794649858,3-21-24 11:26,37.91,Entertainment,Museum entry
37471,794649858,3-21-24 17:18,197.33,Clothing,Online clothing shopping
37472,794649858,3-23-24 21:39,69.63,Groceries,Farmer's market
37473,794649858,3-24-24 0:16,81.71,Health,Doctor appointment
37474,794649858,3-26-24 2:04,37.86,Restaurant,Fast food
37475,794649858,3-30-24 10:47,40.83,Groceries,Farmer's market
37476,794649858,04-03-24 7:23,887.18,Health,Pharmacy
37477,794649858,04-03-24 16:55,68.13,Clothing,Boutique shopping
37478,794649858,04-04-24 21:02,33.63,Health,Therapy session
37479,794649858,04-05-24 10:42,73.01,Transportation,Bus ticket
37480,794649858,04-10-24 11:45,85.2,Entertainment,Sport event ticket
37481,794649858,04-11-24 13:03,71.86,Clothing,Thrift store
37482,794649858,04-12-24 6:02,11.89,Clothing,Boutique shopping
37483,794649858,4-17-24 15:33,232.09,Clothing,Retail store shopping
37484,794649858,4-19-24 11:23,62.71,Groceries,Supermarket shopping
37485,794649858,4-23-24 10:54,20.29,Health,Pharmacy
37486,794649858,4-25-24 19:04,19.44,Restaurant,Brunch
37487,794649858,4-26-24 7:45,53.93,Transportation,Bus ticket
37488,794649858,4-27-24 1:55,8.79,Miscellaneous,Gifts
37489,794649858,4-29-24 19:04,345.19,Health,Doctor appointment
37490,794649858,05-01-24 14:15,37.74,Restaurant,Dinner
37491,794649858,05-02-24 14:52,106.89,Miscellaneous,Donations
37492,794649858,05-04-24 16:32,32.85,Clothing,Boutique shopping
37493,794649858,05-06-24 23:26,202.91,Groceries,Farmer's market
37494,794649858,05-07-24 21:30,377.35,Clothing,Boutique shopping
37495,794649858,05-10-24 23:43,89.33,Clothing,Footwear store
37496,794649858,05-11-24 6:27,46.47,Health,Doctor appointment
37497,794649858,5-13-24 23:30,48.16,Transportation,Gas station
37498,794649858,5-20-24 4:08,36.46,Technology,Gadget store
37499,794649858,5-20-24 4:37,43.44,Miscellaneous,Hobbies
37500,794649858,5-20-24 10:15,26.27,Clothing,Retail store shopping
37501,794649858,5-20-24 15:34,31.04,Transportation,Train ticket
37502,794649858,5-21-24 18:57,112.09,Health,Optometrist visit
37503,794649858,5-25-24 12:39,1032.64,Restaurant,Dinner
37504,794649858,5-25-24 16:33,14.48,Entertainment,Concert ticket
37505,794649858,5-29-24 5:53,140.7,Groceries,Farmer's market
37506,794649858,5-29-24 14:31,75.11,Clothing,Retail store shopping
37507,794649858,06-04-24 7:20,47.36,Entertainment,Cinema ticket
37508,794649858,06-04-24 21:36,107.21,Entertainment,Concert ticket
37509,794649858,06-07-24 5:23,36,Restaurant,Brunch
37510,794649858,6-18-24 17:26,147.37,Entertainment,Sport event ticket
37511,794649858,6-24-24 2:19,231.2,Technology,Software purchase
37512,794649858,6-26-24 0:28,43.26,Miscellaneous,Hobbies
37513,794649858,6-29-24 9:47,39.54,Health,Doctor appointment
37514,794649858,07-01-24 15:46,40.74,Entertainment,Sport event ticket
37515,794649858,07-02-24 3:33,15.36,Entertainment,Theater ticket
37516,794649858,07-04-24 22:39,321.2,Entertainment,Theater ticket
37517,794649858,07-05-24 13:22,235.42,Technology,Hardware purchase
37518,794649858,07-05-24 22:31,12.67,Entertainment,Cinema ticket
37519,794649858,07-06-24 6:43,79.91,Entertainment,Cinema ticket
37520,794649858,07-09-24 3:31,42.18,Technology,Electronics shopping
37521,794649858,07-10-24 16:45,382.32,Clothing,Footwear store
37522,794649858,07-10-24 22:49,17.71,Transportation,Gas station
37523,794649858,07-11-24 23:09,52.83,Technology,Online tech shopping
37524,794649858,07-12-24 5:48,474.78,Entertainment,Concert ticket
37525,794649858,7-19-24 8:59,16.02,Transportation,Flight ticket
37526,794843883,1-26-24 15:40,121.51,Transportation,Car rental
37527,794843883,1-27-24 11:03,40.12,Miscellaneous,Other expenses
37528,794843883,1-28-24 22:45,37.1,Technology,Software purchase
37529,794843883,1-31-24 1:53,43.43,Entertainment,Sport event ticket
37530,794843883,02-07-24 20:56,223.71,Clothing,Thrift store
37531,794843883,02-09-24 1:14,27.24,Miscellaneous,Hobbies
37532,794843883,02-10-24 9:05,450.28,Transportation,Train ticket
37533,794843883,02-12-24 14:37,18.18,Entertainment,Concert ticket
37534,794843883,2-21-24 23:08,27.31,Entertainment,Cinema ticket
37535,794843883,2-22-24 10:55,12.44,Health,Optometrist visit
37536,794843883,2-22-24 17:03,18.85,Miscellaneous,Other expenses
37537,794843883,2-23-24 23:20,41.01,Groceries,Farmer's market
37538,794843883,2-26-24 20:21,45.95,Groceries,Grocery store shopping
37539,794843883,03-06-24 11:27,352.61,Technology,Electronics shopping
37540,794843883,03-07-24 15:23,43.89,Entertainment,Concert ticket
37541,794843883,03-08-24 14:40,102.39,Restaurant,Cafe
37542,794843883,03-09-24 23:40,89.17,Health,Doctor appointment
37543,794843883,3-13-24 22:06,11.8,Clothing,Retail store shopping
37544,794843883,3-15-24 20:29,31.56,Restaurant,Dinner
37545,794843883,3-15-24 22:58,29.02,Miscellaneous,Gifts
37546,794843883,3-19-24 9:13,6.52,Clothing,Online clothing shopping
37547,794843883,3-20-24 16:16,41.81,Transportation,Gas station
37548,794843883,3-20-24 22:15,225.63,Restaurant,Brunch
37549,794843883,3-23-24 1:09,178.59,Transportation,Taxi
37550,794843883,3-24-24 8:34,43.26,Health,Therapy session
37551,794843883,3-24-24 10:10,38.64,Restaurant,Brunch
37552,794843883,04-02-24 11:39,49.58,Health,Dental care
37553,794843883,04-07-24 16:07,42.69,Health,Dental care
37554,794843883,04-08-24 9:25,16.02,Restaurant,Dinner
37555,794843883,04-08-24 19:47,447.17,Groceries,Grocery store shopping
37556,794843883,04-09-24 14:10,133.29,Clothing,Thrift store
37557,794843883,04-10-24 23:57,18.3,Groceries,Organic food store
