CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,jobs,Total_Trans_Ct,Total_Trans_Amt,Ocak_Trans_Ct,Subat_Trans_Ct,Mart_Trans_Ct,Nisan_Trans_Ct,Mayis_Trans_Ct,Haziran_Trans_Ct,Temmuz_Trans_Ct,Ocak_Trans_Amt,Subat_Trans_Amt,Mart_Trans_Amt,Nisan_Trans_Amt,Mayis_Trans_Amt,Haziran_Trans_Amt,Temmuz_Trans_Amt,credit_card_tran_ct,credit_card_tran_Amt,credit_card_tran_ct_1,credit_card_tran_ct_2,credit_card_tran_ct_3,credit_card_tran_ct_4,credit_card_tran_ct_5,credit_card_tran_ct_6,credit_card_tran_ct_7,credit_card_tran_Amt_1,credit_card_tran_Amt_2,credit_card_tran_Amt_3,credit_card_tran_Amt_4,credit_card_tran_Amt_5,credit_card_tran_Amt_6,credit_card_tran_Amt_7
717395733,42,F,3,Doctorate,Married,$40K - $60K,Blue,36,4,4,3,4142,688,3454,0.717,0.976,0.074596612,sales,99,60393.66,2,18,15,19,14,21,10,587.6,10148.52,9994.55,10873.48,9200.8,11295.78,8292.93,80,3707.75,6,11,12,8,11,22,10,206.54,498.84,725.94,406.89,896.39,756.46,216.69
717444558,50,F,1,Graduate,Married,Less than $40K,Blue,38,4,1,3,2623,1714,909,0.807,0.81,0.331515123,services,94,51746.49,7,19,15,14,15,14,10,1118.31,9377.15,7958.3,8656.68,8083.33,8753.41,7799.31,64,10434.77,7,8,8,8,7,13,13,1177.88,1001.95,1406.85,3126.81,740.02,1362.54,1618.72
717535083,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207,1121,4086,0.578,0.647,0.095249344,unknown,102,41226.08,5,20,13,19,20,17,8,707.12,6739.32,6209.2,7689.92,7851.69,6165.27,5863.56,111,5951.56,6,22,21,17,14,15,16,288.95,1086.11,826.79,1010.12,831.88,1105.14,802.57
717578358,49,F,4,Graduate,Married,Unknown,Blue,40,5,1,1,8162,1704,6458,0.819,0.739,0.104935882,engineer,98,64239.7,4,17,13,17,15,19,13,765.06,11335.57,11281.55,10213.31,9419.53,11743.87,9480.81,74,10277.84,7,11,11,10,20,10,5,924.85,1617.72,1447.61,1888.75,1610.93,2049.12,738.86
717595908,54,M,1,High School,Married,$60K - $80K,Blue,37,5,1,1,9453,2188,7265,0.572,0.452,0.101082725,admin.,63,84154.53,0,13,12,9,11,6,12,0,14552.06,15349.18,12760.72,14519.09,12731.08,14242.4,95,11466.42,3,8,24,16,20,18,6,787.62,1430.68,2769.93,1405.81,1816.5,1719.67,1536.21
717621333,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,2,1,2680,1871,809,0.955,0.902,0.367543221,services,96,48238.42,5,16,20,16,16,13,10,646.6,8089,8659.74,8593.52,7581.51,7756.54,6911.51,97,11820.19,2,10,15,19,21,15,15,700.49,1587.06,1330.01,2624.06,3294.67,675.72,1608.18
717628608,37,M,3,Unknown,Married,$60K - $80K,Blue,29,5,1,5,2576,1640,936,1.128,0.889,0.322167443,self-employed,52,82761.84,3,10,6,9,10,7,7,1119.79,15002.88,12647.51,13437.73,15241.13,13018.81,12293.99,96,9958.84,9,14,12,14,17,13,17,611.73,1352.41,1840.97,709.04,1743.75,2252.71,1448.23
717813558,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389,1960,6429,0.384,0.407,0.106171177,unknown,56,54872.76,2,10,7,10,10,8,9,256.7,8853.4,8349.74,9199.92,9483.74,8955.16,9774.1,101,10688.04,5,18,17,26,16,12,7,712.76,1123.17,2534.84,1984.43,1398.08,1823.71,1111.05
717819633,49,F,3,Uneducated,Married,Less than $40K,Blue,42,6,1,2,3949,1463,2486,1.072,0.839,0.190894319,blue-collar,75,46525.25,1,12,15,15,12,11,9,31.57,7435.3,7432.32,8691.05,7498.21,8148.98,7287.82,87,9046.1,1,16,23,21,10,8,8,24.47,2359.94,1778.93,1114.17,1060.88,1473.23,1234.48
717849708,46,M,4,Unknown,Divorced,$60K - $80K,Blue,32,5,3,3,1438.3,738,700.3,0.709,0.74,0.279909152,self-employed,105,90168.16,2,19,20,22,15,12,15,374.41,15500.49,15717.53,16284.1,14565.26,12692.34,15034.03,76,4831.12,6,22,12,8,6,13,9,52.15,1136.68,590.25,1119.79,479.09,1062.77,390.39
717870108,46,F,4,Unknown,Unknown,$40K - $60K,Blue,37,6,4,2,1912,1172,740,0.827,0.884,0.300273274,sales,99,56236.33,3,16,18,14,18,21,9,705.29,8452.18,9599.02,8456.93,9435.62,10806.23,8781.06,99,6889.47,7,13,23,23,19,10,4,613.94,944.52,910.96,907.27,1535.49,1507.78,469.51
717890583,48,F,1,Graduate,Divorced,$40K - $60K,Blue,38,4,1,2,3503,1572,1931,0.866,0.632,0.241092397,admin.,111,62704.52,6,19,15,20,24,17,10,1240,11298.8,9488.34,11625.23,10334.49,10135,8582.66,75,10134.56,5,21,9,14,10,8,8,265.36,1256.65,1806.1,1362.54,3468.03,858.03,1117.85
717966933,45,F,5,Uneducated,Married,Unknown,Blue,37,3,1,1,2467,1446,1021,0.73,0.62,0.250518511,unknown,99,45360.65,7,15,16,18,17,15,11,2287.23,6581.89,8224.31,8357.16,6879.38,7794.3,5236.38,84,7416.35,2,5,10,18,17,20,12,141.68,1028.91,1348.55,1272.49,1300.58,1483.96,840.18
718043583,50,M,2,Uneducated,Single,$120K +,Blue,40,5,3,4,21794,1368,20426,0.691,0.706,0.032413776,unknown,134,169015.75,9,18,15,34,20,22,16,5184.88,24422.82,23743.81,37251.1,26714.28,26814.42,24884.44,101,8477.11,7,22,20,23,7,7,15,977.92,1054.92,1683.88,1117.38,2303.6,683.81,655.6
718199133,57,M,1,High School,Married,$80K - $120K,Blue,36,3,2,2,6543,2260,4283,0.448,0.632,0.182089893,self-employed,49,97943.27,1,10,8,6,8,10,6,220.41,16626.06,15747.35,14697.53,17199.5,18258.3,15194.12,113,14296.97,8,16,25,18,12,14,20,1891.4,1845.96,2345.43,3496.38,1610.18,1559.22,1548.4
718246458,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262,1984,22278,0.805,0.75,0.04304674,management,123,133904.35,6,12,29,23,23,21,9,1955.1,17063.26,25392.94,21873.02,24348.19,23819.48,19452.36,101,12532.8,2,11,23,19,20,16,10,14.91,1738.7,2943.33,2041.78,2640.01,1330.21,1823.86
718259433,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383,0,8383,1.036,0.853,0.247693646,unknown,75,39654.15,4,12,15,14,11,12,7,1083.71,5910.8,7263.44,7028.39,6749.7,6627.08,4991.03,74,24916.99,4,12,16,10,14,18,0,2071.2,4493.09,3547.32,6558.48,3391.48,4855.42,0
718344033,47,M,2,College,Married,$120K +,Blue,35,4,3,2,3636,1010,2626,0.596,0.686,0.143997754,engineer,77,167564.86,3,12,15,11,17,12,7,1870.64,25494.24,29378.36,27735.03,30125.93,28699.18,24261.48,109,6282.91,1,23,17,15,21,24,8,70.5,1139.06,1223.49,1073.84,1371.44,629.88,774.7
718350033,50,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,3069,1881,1188,1.111,1.522,0.278372706,technician,76,56455,6,11,14,13,9,14,9,968.04,9179.75,9816.02,9109.21,8614.68,9333.08,9434.22,96,10251.91,3,13,17,17,20,18,8,117.67,2184.26,2411.01,821.82,2027.73,2192.9,496.52
718362783,35,M,2,Graduate,Married,$80K - $120K,Blue,27,3,2,3,12643,0,12643,0.393,0.167,0.208555788,management,33,80814.91,2,3,7,5,4,6,6,531.77,12189.02,13056.43,14426.75,12007.13,15869.89,12733.92,77,31641.25,6,19,16,11,17,8,0,2576.85,9325.34,5646.76,5396.14,4524.45,4171.71,0
718418958,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061,0,5061,0.911,0.462,0.236393829,technician,50,32447.16,3,7,8,12,8,6,6,357.3,4928.9,5076.78,6039.95,5059.52,5487.03,5497.68,85,14356.67,3,18,15,18,16,15,0,1432.67,3310.17,1265.26,3159.41,3939.57,1249.59,0
718420308,50,F,2,High School,Married,Less than $40K,Blue,36,3,1,3,3397,1658,1739,0.724,0.786,0.257272103,blue-collar,93,50571.5,7,11,15,19,18,11,12,1021.68,7472.44,8143.18,8749.85,8400.42,8144.16,8639.77,98,10487.44,2,12,24,17,13,18,12,668.83,1837.06,1951.78,1813.74,1903.77,1628.78,683.48
718428033,55,F,4,Graduate,Single,Less than $40K,Blue,41,6,2,1,4430,1543,2887,0.752,0.628,0.165461625,entrepreneur,88,37335.03,4,9,18,13,18,15,11,680.21,5351.76,6067.5,5941.25,7019.57,6277.49,5997.25,76,8795.94,2,7,8,8,24,14,13,277.95,1508.68,1105.36,1149.8,2482.84,953.84,1317.47
718478883,55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,3123,0,3123,0.513,0.723,0.213986818,unknown,93,32440.63,8,15,14,18,15,15,8,963.13,5379.71,5410.82,6057,5465.2,5202.91,3961.86,70,8019.37,4,8,14,18,16,10,0,1140.27,1154.65,1562.43,1407.74,1755.21,999.07,0
718492908,38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297,1554,1743,0.605,0.72,0.225150642,housemaid,104,51400.13,4,16,20,19,19,16,10,695.43,7465.17,8878.55,8623.17,9432.22,8268.64,8036.95,87,8907.86,7,13,17,14,17,13,6,867.83,761.92,1535.77,1641.59,1104.27,1262.64,1733.84
718589133,65,F,1,Graduate,Single,Less than $40K,Blue,56,6,2,2,4613,1619,2994,0.697,0.722,0.169772021,retired,80,35786.17,3,14,15,9,10,15,14,381.09,6308.54,6448.05,5586.55,5097.94,6325.46,5638.54,53,9397.9,3,7,6,11,10,10,6,1626.42,346.3,1261.98,1691.59,1196.16,1326.23,1949.22
718629858,42,F,2,Uneducated,Married,Unknown,Blue,32,5,5,3,4708,0,4708,0.718,0.679,0.266949873,self-employed,101,47730.54,3,13,12,20,23,22,8,620.33,7382.55,7514.49,8243.05,9251.76,9060.14,5658.22,118,15081.6,9,26,21,24,25,13,0,1815.6,2697.67,2522.48,3423.4,2376.26,2246.19,0
718634058,48,F,2,High School,Unknown,Unknown,Blue,31,2,2,1,7660,764,6896,0.877,0.695,0.049720953,unknown,118,63871.15,7,26,22,16,21,15,11,1439.83,12982.91,10764.96,10594.82,11702.18,9037.49,7348.96,104,4570.35,5,18,25,14,10,17,15,349.77,474.03,776.19,504.07,852.47,877.09,736.73
718651083,35,F,2,Graduate,Single,Unknown,Blue,25,4,1,4,10329,514,9815,0.708,0.838,0.021758237,engineer,86,71946.03,4,15,15,15,16,12,9,1356.84,12316.36,12098.73,11883.87,12406.13,12215.53,9668.57,101,2696.89,6,12,20,12,13,21,17,66.64,459.19,639.75,532.49,351.14,314.28,333.4
718653333,45,F,2,College,Single,Less than $40K,Blue,33,1,3,3,1833,0,1833,0.549,0.292,0.242769594,services,43,30744.99,1,11,4,6,8,7,6,93.24,6140.88,4302.03,4893.48,5269.91,4970.54,5074.91,80,5339.96,10,23,15,7,16,9,0,480.35,1163.55,512.06,1207.71,996.98,979.31,0
718726833,39,M,1,High School,Married,$80K - $120K,Blue,28,4,2,4,3327,0,3327,1.089,0.636,0.222092225,technician,48,87284.09,3,5,9,6,13,6,6,1453.07,11811.27,15508.14,13734.64,16673.71,14099.58,14003.68,91,8866.81,8,16,14,26,20,7,0,1486.48,970.56,2130.26,1407.18,2074.27,798.06,0
718737708,45,M,4,Graduate,Single,$80K - $120K,Blue,33,3,5,3,31458,1202,30256,0.673,0.61,0.020787585,management,84,110223.7,3,17,15,16,12,13,8,1535.51,19212.47,19497.84,19532.7,18039.9,17941.94,14463.34,80,7847.23,7,9,12,12,15,12,13,370.53,897.49,2210.73,816.28,1301.66,1054.65,1195.89
719075883,38,F,3,High School,Married,$40K - $60K,Blue,27,2,3,3,2363,2033,330,0.498,0.61,0.402322612,technician,84,63933.03,3,16,17,9,17,14,8,594.14,11247.8,10678.03,10214.15,11299.23,10978.73,8920.95,71,11408.26,1,10,13,16,15,9,7,571.57,2401.05,2188.29,1285.63,2189.92,1973.14,798.66
719085933,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,2,23561,864,22697,1.373,1,0.01827172,management,82,104151.45,8,12,15,17,11,10,9,3288.43,15266.93,20233.99,19832.77,14328.45,15228.25,15972.63,102,5166,7,25,23,15,16,9,7,212.47,833.39,992.85,688.57,1135.42,890.66,412.64
719242533,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770,2517,20253,0.994,0.652,0.0482941,admin.,56,80711.4,0,8,15,13,7,7,6,0,11926.32,15152.23,14574.9,12799.41,13089.6,13168.94,109,13195.88,4,19,18,22,11,16,19,985.46,1965.35,1346.09,2512.43,1925.7,2837.8,1623.05
719277033,44,M,3,High School,Single,$40K - $60K,Blue,34,5,3,1,8997,708,8289,0.586,0.676,0.039956004,technician,80,47177.14,3,18,16,11,9,12,11,248.31,8469.41,8645.73,7549.27,6818.57,7835.94,7609.91,113,4313.81,3,13,23,12,20,27,15,572.01,460.58,617.54,538.23,816.05,984.27,325.13
719315508,62,F,0,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2964,2400,564,1.296,1.778,0.426703216,retired,43,53072.49,3,5,7,7,9,5,7,331.02,8729.22,9821.99,8460.05,9454.6,8055.96,8219.65,81,15176.98,2,13,13,15,17,12,9,425.93,2797.44,1824.85,2794.92,3369.14,2999.72,964.98
719327808,52,F,2,Uneducated,Married,Unknown,Blue,36,5,1,2,4006,2517,1489,0.557,0.619,0.326960601,unknown,52,44712.78,3,9,10,9,9,7,5,421.75,8004.84,7466.38,7708.21,8095.38,6765.23,6250.99,108,15717.65,6,16,13,16,23,18,16,1146.52,2709.8,2160,2231.82,3455.44,2159.16,1854.91
719363283,59,F,0,Doctorate,Single,Less than $40K,Blue,36,3,1,2,1438.3,0,1438.3,0.691,0.382,0.232381979,unknown,59,19496.17,2,8,14,12,10,10,3,202.27,3238.22,2964.68,4253.6,3046.01,3625.04,2166.35,87,4010.82,5,24,11,19,14,14,0,56.7,1240.38,667.47,613.15,640.08,793.04,0
719446833,58,F,1,High School,Married,Less than $40K,Blue,46,4,1,3,2799,1532,1267,0.583,0.537,0.28135078,unemployed,83,9981.62,4,11,23,14,13,8,10,546.98,1686.8,2843.71,1563.34,1228.16,829.67,1282.96,77,9450.01,3,14,21,17,7,10,5,831.11,800.01,1705.41,2197.48,1002.43,2355.83,557.74
719474583,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771,1776,7995,0.46,0.472,0.095123836,entrepreneur,71,107225.82,3,12,12,14,12,13,5,1302.02,18652.01,17088.26,18007.03,18777.27,17311.29,16087.94,73,11153.46,2,15,16,7,12,13,8,183.65,2479.76,1823.86,2565.57,1157.13,1567.63,1375.86
719505483,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,5881,0,5881,0.71,0.816,0.270494247,sales,101,47025.86,9,17,18,20,15,15,7,1443.02,7961.83,7173.16,9497.35,7428.24,8237.63,5284.63,57,19089.32,4,10,17,3,15,8,0,514.53,3067.5,5722.32,2614.44,4583.21,2587.32,0
719577258,43,F,2,Uneducated,Divorced,Less than $40K,Blue,30,3,3,4,6811,0,6811,0.677,0.56,0.216655166,blue-collar,51,25636.45,3,7,9,5,11,14,2,353.76,3719.41,4381.98,3998.42,5228.82,4754.06,3200,76,17707.66,6,12,6,16,25,11,0,717.83,2670.5,4492.82,2665.99,4251.4,2909.12,0
719580033,54,M,1,Graduate,Unknown,$60K - $80K,Blue,43,4,2,3,2910,2030,880,0.769,0.4,0.372953895,management,39,75405.73,1,6,5,8,7,8,4,419.32,12291.48,11537.37,12634.69,12646.09,12807.04,13069.74,101,13023.55,4,18,24,15,12,21,7,467.3,2170.05,2936.76,1842.05,1775.2,2593.88,1238.31
719594433,35,F,2,Graduate,Single,Unknown,Blue,26,6,1,2,3269,1434,1835,0.63,0.65,0.201390588,engineer,84,42582.3,5,14,15,12,17,13,8,1256.87,7714.67,7407.78,6606.02,7518.44,6383.96,5694.56,115,7900.15,8,21,11,15,24,21,15,167.85,1933.81,504.58,1683.03,1893.98,781.41,935.49
719625933,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807,1143,4664,0.785,0.412,0.091006831,entrepreneur,114,178923.08,5,23,16,18,21,22,9,2982.73,28103.45,30068.55,27451.72,32632.43,30597.24,27086.96,69,6341.72,3,9,16,12,10,10,9,82.32,1842.09,1222.33,542.04,846.22,871.17,935.55
719672283,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122,1587,31535,0.475,0.75,0.024679392,management,81,73871.5,2,11,13,10,16,21,8,317.71,10953.21,12586.89,11524.33,12588.21,14734.31,11166.84,76,9809.17,3,10,14,10,14,18,7,176.49,1385.81,2416.81,1731.12,1334.99,2513.08,250.87
719887008,38,F,3,Graduate,Married,Less than $40K,Blue,36,5,4,3,1757,1352,405,0.879,0.421,0.408576172,housemaid,99,44889.81,4,15,18,23,10,22,7,661.69,7294.45,7667.52,8545.96,6187.63,8632.23,5900.33,111,8614.42,6,18,23,24,12,14,14,257.68,1232.61,1325.74,1804.73,1414.94,1144.28,1434.44
719912808,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973,0,14973,0.706,0.6,0.238936475,admin.,84,70392.51,6,17,13,14,14,12,8,1365.47,12404.44,11518.37,12145.97,12125.73,11748.78,9083.75,74,42931.15,4,11,6,13,27,13,0,4425.5,9030.67,7240.1,5245.67,12556.98,4432.23,0
719918358,57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082,2507,575,0.687,0.508,0.422721988,artist,107,53299.69,8,21,23,15,23,13,4,1059.99,9671.94,10085.63,9239.07,8646.01,7817.05,6780,79,15633.95,4,14,7,6,10,21,17,228.25,2565.54,2879.89,4373.48,1330.26,2128.57,2127.96
720001758,42,F,1,Graduate,Single,Less than $40K,Blue,34,5,1,3,3534,1175,2359,0.737,0.808,0.159608093,entrepreneur,112,42229.56,5,19,24,23,9,20,12,523.72,6075.57,8525.87,7928.51,5601.7,7380.82,6193.37,65,6768.66,0,10,7,17,15,8,8,0,1376.22,962.91,878.6,1686.24,813.95,1050.74
720031908,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,5,1,1,4370,0,4370,0.791,0.721,0.22207151,management,86,61389.12,5,20,11,17,13,11,9,1539.04,12089.77,9359.69,10957.36,9408.83,9143.67,8890.76,70,11645.43,8,17,23,7,10,5,0,1087.19,2062.36,3870.81,1178.11,2353.83,1093.13,0
720044658,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573,2076,2497,0.839,0.484,0.241814819,management,64,69536.76,3,11,12,8,13,11,6,785.28,11047.76,11589.08,10158.25,12623.22,12098.64,11234.53,80,13269.83,1,12,9,14,14,20,10,62.07,1890.76,2962.41,2167.35,2638.5,2436.31,1112.43
720054183,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2,2,2768,2228,540,0.864,0.87,0.366736211,admin.,104,72876.9,3,19,15,15,21,18,13,248.13,12692.44,11707.62,12637.97,13599.16,12540.17,9451.41,85,12181.51,7,16,12,17,19,8,6,629.57,1856.77,2786.34,1830.68,2703.94,1380.59,993.62
720067083,30,F,0,High School,Single,Less than $40K,Blue,36,5,1,1,1536,801,735,0.944,0.897,0.267331272,blue-collar,92,39089.45,5,15,14,13,10,21,14,616.22,6560.25,6431.9,6330.66,6326.88,7088.89,5734.65,91,4927.45,4,11,12,18,17,16,13,307.77,615.81,985.75,645.24,644.54,1168.03,560.31
720115683,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770,1565,28205,0.674,2,0.026678871,sales,60,98605.8,3,11,10,13,9,7,7,1447.27,17918.39,17040.26,16750.77,15179.31,15382.33,14887.47,96,9530.76,2,16,18,14,21,14,11,132,2415.61,869.77,1711.02,1599.53,1575.54,1227.29
720175008,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069,1843,3226,0.826,0.692,0.158117479,sales,84,64620.17,2,9,16,12,19,16,10,419.1,9497.7,12056.34,9099.3,11591.87,11953.07,10002.79,115,9617.97,5,26,24,13,20,19,8,336,1627.5,1576.47,1415,2505.6,1015.56,1141.84
720243933,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789,0,1789,0.637,0.581,0.238352432,self-employed,61,71446.82,4,10,11,9,6,11,10,1520.24,11134.59,11744.65,11058.64,11393.2,13798.75,10796.75,75,5116.95,2,10,21,8,24,10,0,277.08,1063.6,1252.69,464.16,1115.97,943.45,0
720272958,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126,0,27126,0.953,0.786,0.247969169,sales,37,140288.74,3,3,7,5,5,7,7,2025.54,20557.88,22736.91,23472.63,23127.22,23942.64,24425.92,71,80716.94,3,16,8,17,20,7,0,1551.06,16876.5,14160.68,14957.19,23193.17,9978.34,0
720301458,52,M,1,High School,Single,$120K +,Blue,38,3,1,2,19709,1924,17785,0.468,0.641,0.046679943,sales,82,176761.77,2,12,15,13,15,15,10,1242.4,29078.08,30197.03,28260.92,29494.22,29739.95,28749.17,76,11040.18,6,18,8,18,6,10,10,121.31,2203.4,1322.17,2174.01,1559.98,1552.63,2106.68
720307683,43,F,4,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,1438.3,743,695.3,0.624,0.625,0.292173052,unemployed,78,9578.11,4,12,10,14,11,16,11,459.29,1856.53,1252.47,1682.76,1571.15,1399.54,1356.37,77,5042.79,1,9,17,14,12,11,13,13.05,1003.97,943.17,1022.64,595.23,900.05,564.68
720314583,54,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,2,12902,1860,11042,0.492,0.375,0.080654356,self-employed,51,82252.66,1,10,8,9,9,9,5,588.58,14641.22,14201.88,14616.24,13699.87,13285.19,11219.68,93,12487.23,2,9,12,15,24,20,11,553.38,1557.58,3762.69,1385.62,2498.44,2032.07,697.45
720356133,48,F,4,High School,Single,Unknown,Blue,36,2,3,1,23939,1419,22520,0.785,0.804,0.0293858,artist,119,95606.3,8,18,20,28,18,19,8,1764.05,16916.2,14618.62,18902.56,15358.1,14985.05,13061.72,64,8441.6,9,14,5,6,11,15,4,674.96,731.34,1553.97,1326.07,1983.53,1467.4,704.33
720370533,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323,0,2323,0.737,0.5,0.222709858,self-employed,27,62875.13,4,4,3,4,6,3,3,1199.51,11059.54,8845.86,11011.8,11327.62,10440.38,8990.42,67,6208.26,8,21,8,13,13,4,0,551.96,476.17,2197.33,1007.94,1340.37,634.49,0
720427683,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163,0,16163,0.542,0.778,0.217713347,unknown,60,126772.95,4,9,9,10,10,11,7,2518.53,20501,21687.55,20818.39,20388.4,22529.17,18329.91,89,42226.81,8,15,9,18,19,20,0,1714.02,6514.43,10207.82,10680.47,7265.06,5845.01,0
720430083,65,M,0,High School,Unknown,Less than $40K,Blue,36,3,3,2,2107,1008,1099,0.953,0.523,0.242176475,retired,85,32176.69,5,15,14,13,18,12,8,704.77,5967.53,5325.05,5236.93,5586.36,4879.68,4476.37,93,6123.19,7,16,24,13,10,14,9,401.09,628.55,1697.2,507.78,1358.11,1159.27,371.19
720482583,52,F,1,College,Married,Unknown,Blue,43,3,3,1,10431,2163,8268,0.64,0.865,0.101000144,engineer,87,81315.74,6,14,17,10,15,19,6,2031.23,13168.52,13795.03,13097.47,13360.75,15304.6,10558.14,89,12642.39,6,24,14,14,10,17,4,249.55,2312.45,1486.62,3097.34,2082.37,1806.23,1607.83
720610008,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796,812,14984,0.719,0.15,0.025155261,entrepreneur,41,124843.76,2,6,6,9,4,9,5,1359.38,20768.17,20705.92,22649.11,18260.9,21464.96,19635.32,96,4768.23,6,20,17,13,11,19,10,252.04,548.65,989.04,844.58,825.93,910.68,397.31
720614658,40,M,2,High School,Divorced,$60K - $80K,Blue,25,6,4,2,2978,0,2978,0.49,0.583,0.263542366,admin.,107,82992.5,5,13,22,18,23,17,9,1534.67,11803.49,15335.98,14439.2,15387.22,13018.68,11473.26,81,9417.95,6,21,19,10,13,12,0,603.03,1127.03,2226.11,3087.28,1188.35,1186.15,0
720695583,65,M,1,Graduate,Single,Unknown,Blue,53,6,2,3,10775,1787,8988,0.648,0.75,0.081269142,retired,88,78463.32,3,17,14,11,19,14,10,769.69,13976.83,13210.35,13428.88,13796.38,12144.72,11136.47,108,10508.1,8,22,17,18,18,11,14,464.2,1936.95,1273.24,2129.72,2356.57,1390.68,956.74
720747633,32,M,1,Unknown,Married,$40K - $60K,Blue,36,3,2,4,8998,1471,7527,0.844,0.371,0.084248259,sales,66,61846.35,1,12,9,11,15,10,8,232.06,10462.62,9544.89,11407.1,10126.86,9460.67,10612.15,100,9096.79,2,9,18,23,19,17,12,113.04,1626.9,1980.08,1486.68,1742.01,878.01,1270.07
720807183,55,M,2,Graduate,Single,$80K - $120K,Blue,36,3,2,1,15026,916,14110,0.721,0.8,0.031784906,management,81,92980.11,8,14,7,14,12,17,9,3500,16938.84,12641.84,14305.05,14446.22,17751.63,13396.53,91,5731.2,1,11,19,13,20,14,13,93.09,1266.29,1333.44,971.84,587.81,699.57,779.16
720809358,39,M,1,College,Unknown,$40K - $60K,Blue,32,1,1,3,4874,2317,2557,0.854,0.782,0.223543633,technician,116,71483.42,6,17,24,18,22,21,8,1319.65,11899.73,12851.25,10749.64,12413.34,13218.54,9031.27,74,13074.62,4,8,9,18,6,14,15,326.55,2379.04,1633.74,2685.48,1990.49,2596.32,1463
720815208,52,M,0,High School,Single,$120K +,Blue,39,5,3,3,34516,216,34300,0.556,0.306,0.003044651,sales,65,153714.18,7,13,13,9,6,9,8,5006.15,25142.62,27640.45,25096.43,22458.25,24729.29,23640.99,97,1261.07,3,23,21,14,16,17,3,38.52,223.45,285.15,156.06,178.71,344.28,34.9
720817533,54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086,1264,10822,0.986,0.717,0.053934235,unknown,109,182505.71,7,12,18,19,22,21,10,4519.4,27796.32,31105.66,30399.13,31820.25,32071.78,24793.17,101,7822.19,8,21,15,17,25,10,5,216.5,1309.94,1510.74,1690.1,1795.72,675.99,623.2
720848733,38,M,1,High School,Married,$80K - $120K,Blue,24,4,3,2,13363,1230,12133,0.688,0.435,0.042267517,self-employed,51,88535.35,4,7,8,8,9,10,5,1893.9,13054.52,14797.93,14925.81,15215.97,16050.94,12596.28,65,6777.85,1,19,8,10,8,12,7,252.64,2029.63,603.25,700.01,1084.82,1406.88,700.62
720899058,35,M,2,Graduate,Married,$80K - $120K,Blue,21,6,2,1,7685,2517,5168,0.745,0.731,0.157112991,entrepreneur,134,144101.15,3,36,22,22,22,17,12,856.25,29251.54,23541.55,24258.3,24732.12,22452.95,19008.44,105,14488.96,6,17,12,20,23,17,10,383.46,3593.72,2580.19,1173.68,3242.08,1564.01,1951.82
720920058,38,M,2,Graduate,Married,$60K - $80K,Blue,25,3,3,4,4800,1212,3588,1.254,0.879,0.125346875,management,80,76501.74,3,9,13,14,14,12,15,916.39,10631.65,14420.87,12678.35,12577.22,11940.67,13336.59,89,7219.98,6,10,11,20,21,13,8,330.29,859.38,1282.48,1329.16,1576.01,988.25,854.41
